global_step,episode,raw_episode_return,episode_length,current_raw_episode_return,current_training_episode_return,epsilon,loss,q_mean,q_max,target_mean,gradient_norm,replay_size,steps_per_second,sps,optimizer_updates,optimizer_updated,target_sync_count,last_target_sync_step,raw_reward,training_reward,action_source
936,4,,,1.0,1.0,0.10524999999999995,1.2044905588481924e-06,0.2339051514863968,0.23445644974708557,0.23251155018806458,0.0033308472484350204,256,159.18645652412815,159.18645652412815,227,True,10,900,0.0,0.0,greedy
937,4,,,1.0,1.0,0.10440000000000005,,,,,,256,159.28922665140624,159.28922665140624,227,False,10,900,0.0,0.0,greedy
938,4,,,1.0,1.0,0.10355000000000003,,,,,,256,159.3955855328162,159.3955855328162,227,False,10,900,0.0,0.0,greedy
939,4,,,1.0,1.0,0.10270000000000012,,,,,,256,159.50747082870447,159.50747082870447,227,False,10,900,0.0,0.0,greedy
940,4,,,1.0,1.0,0.10185000000000011,6.503732379314897e-07,0.23348429799079895,0.23420938849449158,0.23244129121303558,0.002319186693057418,256,159.05985742156955,159.05985742156955,228,True,10,900,0.0,0.0,greedy
941,4,,,1.0,1.0,0.10100000000000009,,,,,,256,159.15839611048986,159.15839611048986,228,False,10,900,0.0,0.0,greedy
942,4,,,1.0,1.0,0.10015000000000007,,,,,,256,159.27278548566747,159.27278548566747,228,False,10,900,0.0,0.0,greedy
943,4,,,1.0,1.0,0.09930000000000005,,,,,,256,159.39592763410846,159.39592763410846,228,False,10,900,0.0,0.0,random
944,4,,,1.0,1.0,0.09845000000000004,1.4004879744788923e-07,0.23265692591667175,0.23360244929790497,0.23234695196151733,0.0007782342727296054,256,159.04338637763715,159.04338637763715,229,True,10,900,0.0,0.0,greedy
945,4,,,1.0,1.0,0.09760000000000013,,,,,,256,159.14459494098173,159.14459494098173,229,False,10,900,0.0,0.0,greedy
946,4,,,1.0,1.0,0.09675000000000011,,,,,,256,159.24618712988217,159.24618712988217,229,False,10,900,0.0,0.0,greedy
947,4,,,1.0,1.0,0.0959000000000001,,,,,,256,159.35081789367166,159.35081789367166,229,False,10,900,0.0,0.0,random
948,4,,,1.0,1.0,0.09505000000000008,1.8480830021871952e-07,0.23250721395015717,0.23317915201187134,0.23240070044994354,0.0006808933685533702,256,158.94189496658643,158.94189496658643,230,True,10,900,0.0,0.0,greedy
949,4,,,1.0,1.0,0.09420000000000006,,,,,,256,159.03383576379932,159.03383576379932,230,False,10,900,0.0,0.0,greedy
950,4,,,1.0,1.0,0.09335000000000004,,,,,,256,159.13954221165238,159.13954221165238,230,False,10,900,0.0,0.0,random
951,4,,,1.0,1.0,0.09250000000000003,,,,,,256,159.24556117766915,159.24556117766915,230,False,10,900,0.0,0.0,greedy
952,4,,,1.0,1.0,0.09165000000000012,1.7053530143584794e-07,0.23219233751296997,0.23278822004795074,0.2325068712234497,0.0007253584917634726,256,158.89772514437786,158.89772514437786,231,True,10,900,0.0,0.0,random
953,4,,,1.0,1.0,0.0908000000000001,,,,,,256,159.01345582710442,159.01345582710442,231,False,10,900,0.0,0.0,greedy
954,4,,,1.0,1.0,0.08995000000000009,,,,,,256,159.1328202101073,159.1328202101073,231,False,10,900,0.0,0.0,greedy
955,4,,,1.0,1.0,0.08910000000000007,,,,,,256,159.25906080980266,159.25906080980266,231,False,10,900,0.0,0.0,greedy
956,4,,,1.0,1.0,0.08825000000000005,3.4076191468557226e-07,0.23179063200950623,0.23253902792930603,0.2323654443025589,0.0011768762487918139,256,159.00514935513124,159.00514935513124,232,True,10,900,0.0,0.0,greedy
957,4,,,1.0,1.0,0.08740000000000003,,,,,,256,159.11831229520232,159.11831229520232,232,False,10,900,0.0,0.0,greedy
958,4,,,1.0,1.0,0.08655000000000013,,,,,,256,159.22833759027435,159.22833759027435,232,False,10,900,0.0,0.0,greedy
959,4,,,1.0,1.0,0.08570000000000011,,,,,,256,159.35203176727634,159.35203176727634,232,False,10,900,0.0,0.0,greedy
960,4,,,1.0,1.0,0.08485000000000009,7.178769578786159e-07,0.23153337836265564,0.2328137755393982,0.23245863616466522,0.001993479672819376,256,159.10905822263578,159.10905822263578,233,True,10,900,0.0,0.0,greedy
961,4,,,1.0,1.0,0.08400000000000007,,,,,,256,159.22352205726656,159.22352205726656,233,False,10,900,0.0,0.0,greedy
962,4,,,1.0,1.0,0.08315000000000006,,,,,,256,159.34734243725993,159.34734243725993,233,False,10,900,0.0,0.0,greedy
963,4,,,1.0,1.0,0.08230000000000004,,,,,,256,159.48080865411393,159.48080865411393,233,False,10,900,0.0,0.0,greedy
964,4,,,1.0,1.0,0.08145000000000002,6.531793133035535e-07,0.23155614733695984,0.23282572627067566,0.23250895738601685,0.0019661784172058105,256,159.18109582615625,159.18109582615625,234,True,10,900,0.0,0.0,greedy
965,4,,,1.0,1.0,0.08060000000000012,,,,,,256,159.2760831050613,159.2760831050613,234,False,10,900,0.0,0.0,greedy
966,4,,,1.0,1.0,0.0797500000000001,,,,,,256,159.38305623688188,159.38305623688188,234,False,10,900,0.0,0.0,greedy
967,4,,,1.0,1.0,0.07890000000000008,,,,,,256,159.50398910930878,159.50398910930878,234,False,10,900,0.0,0.0,greedy
968,4,,,1.0,1.0,0.07805000000000006,4.915611953038024e-07,0.23180043697357178,0.23296493291854858,0.23245269060134888,0.0013970646541565657,256,159.24443647577567,159.24443647577567,235,True,10,900,0.0,0.0,greedy
969,4,,,1.0,1.0,0.07720000000000005,,,,,,256,159.35427083886637,159.35427083886637,235,False,10,900,0.0,0.0,greedy
970,4,,,1.0,1.0,0.07635000000000003,,,,,,256,159.46509161145477,159.46509161145477,235,False,10,900,0.0,0.0,greedy
971,4,,,1.0,1.0,0.07550000000000001,,,,,,256,159.5802962615628,159.5802962615628,235,False,10,900,0.0,0.0,greedy
972,4,,,1.0,1.0,0.0746500000000001,4.50661957529519e-07,0.23197726905345917,0.23311464488506317,0.23246419429779053,0.0010562660172581673,256,159.2067833217399,159.2067833217399,236,True,10,900,0.0,0.0,greedy
973,4,,,1.0,1.0,0.07380000000000009,,,,,,256,159.30041674758263,159.30041674758263,236,False,10,900,0.0,0.0,greedy
974,4,,,1.0,1.0,0.07295000000000007,,,,,,256,159.40102919269702,159.40102919269702,236,False,10,900,0.0,0.0,greedy
975,4,,,1.0,1.0,0.07210000000000005,,,,,,256,159.4942667459622,159.4942667459622,236,False,10,900,0.0,0.0,greedy
976,4,,,1.0,1.0,0.07125000000000004,5.907369882152125e-07,0.23174020648002625,0.23281407356262207,0.2325020283460617,0.0016637920634821057,256,159.12477460958243,159.12477460958243,237,True,10,900,0.0,0.0,greedy
977,4,,,1.0,1.0,0.07040000000000002,,,,,,256,159.2167902815135,159.2167902815135,237,False,10,900,0.0,0.0,greedy
978,4,,,1.0,1.0,0.06955000000000011,,,,,,256,159.30339913971684,159.30339913971684,237,False,10,900,0.0,0.0,greedy
979,4,,,1.0,1.0,0.0687000000000001,,,,,,256,159.38305635248886,159.38305635248886,237,False,10,900,0.0,0.0,greedy
980,4,,,1.0,1.0,0.06785000000000008,3.309011162855313e-07,0.23201003670692444,0.23317138850688934,0.2324114441871643,0.0010047574760392308,256,158.8958798757831,158.8958798757831,238,True,10,900,0.0,0.0,greedy
981,4,,,1.0,1.0,0.06700000000000006,,,,,,256,158.97650375992166,158.97650375992166,238,False,10,900,0.0,0.0,greedy
982,4,,,1.0,1.0,0.06615000000000004,,,,,,256,159.07295521439931,159.07295521439931,238,False,10,900,0.0,0.0,greedy
983,4,,,2.0,2.0,0.06530000000000002,,,,,,256,159.1577559373325,159.1577559373325,238,False,10,900,1.0,1.0,greedy
984,4,,,2.0,2.0,0.06445000000000001,2.840527599801135e-07,0.23232857882976532,0.2332231104373932,0.2324787974357605,0.0007469892734661698,256,158.77566919693984,158.77566919693984,239,True,10,900,0.0,0.0,greedy
985,4,,,2.0,2.0,0.0636000000000001,,,,,,256,158.8823739603452,158.8823739603452,239,False,10,900,0.0,0.0,greedy
986,4,,,2.0,2.0,0.06275000000000008,,,,,,256,158.99950929424173,158.99950929424173,239,False,10,900,0.0,0.0,greedy
987,4,,,2.0,2.0,0.061900000000000066,,,,,,256,159.10690184950028,159.10690184950028,239,False,10,900,0.0,0.0,greedy
988,4,,,2.0,2.0,0.06105000000000005,0.06239818409085274,0.23214882612228394,0.233204185962677,0.35738569498062134,0.30450981855392456,256,158.73922240118364,158.73922240118364,240,True,10,900,0.0,0.0,greedy
989,4,,,2.0,2.0,0.06020000000000003,,,,,,256,158.83342964888362,158.83342964888362,240,False,10,900,0.0,0.0,greedy
990,4,,,2.0,2.0,0.059350000000000014,,,,,,256,158.9283770970927,158.9283770970927,240,False,10,900,0.0,0.0,greedy
991,4,,,2.0,2.0,0.058499999999999996,,,,,,256,159.02046474558537,159.02046474558537,240,False,10,900,0.0,0.0,greedy
992,4,,,2.0,2.0,0.05765000000000009,3.4168675483670086e-05,0.24021956324577332,0.2479398101568222,0.23250214755535126,0.015542051754891872,256,158.61898888899555,158.61898888899555,241,True,10,900,0.0,0.0,greedy
993,4,,,2.0,2.0,0.05680000000000007,,,,,,256,158.70277090384587,158.70277090384587,241,False,10,900,0.0,0.0,greedy
994,4,,,2.0,2.0,0.055950000000000055,,,,,,256,158.78129065653226,158.78129065653226,241,False,10,900,0.0,0.0,greedy
995,4,,,2.0,2.0,0.05510000000000004,,,,,,256,158.86594178247938,158.86594178247938,241,False,10,900,0.0,0.0,greedy
996,4,,,2.0,2.0,0.05425000000000002,0.00027225696248933673,0.25411900877952576,0.2611066997051239,0.23241040110588074,0.050046518445014954,256,158.49221833361742,158.49221833361742,242,True,10,900,0.0,0.0,greedy
997,4,,,2.0,2.0,0.0534,,,,,,256,158.5986282478128,158.5986282478128,242,False,10,900,0.0,0.0,greedy
998,4,,,2.0,2.0,0.0525500000000001,,,,,,256,158.68890779115577,158.68890779115577,242,False,10,900,0.0,0.0,greedy
999,4,,,2.0,2.0,0.05170000000000008,,,,,,256,158.78000248645603,158.78000248645603,242,False,10,900,0.0,0.0,greedy
1000,4,,,2.0,2.0,0.05085000000000006,0.0004191651532892138,0.25932276248931885,0.2705382704734802,0.2324264496564865,0.06000840291380882,256,158.37979246171764,158.37979246171764,243,True,11,1000,0.0,0.0,greedy
